"Position","Player Name","Team Name","Nationality","Height","Weight","Age","Condition","Overall Rating"
"CMF","LUIS PEREA","LEGANÉS AB","SPAIN",192,80,23,"C",68
"AMF","D. HOLMAN","Free Agents","HUNGARY",188,80,27,"C",68
"CMF","M. CAVION","ASCOLI","ITALY",180,75,26,"C",68
"AMF","ALBERTO NOGUERA","NUMANCIA R","SPAIN",177,72,31,"C",68
"AMF","J. GUILLEMENOT","ST. GALLEN","SWITZERLAND",182,72,22,"C",68
"CMF","SERGIO RUIZ","LAS PALMAS AA","SPAIN",171,70,26,"C",68
"CB","DERLAN","CHAPECOENSE","BRAZIL",187,80,24,"C",68
"LMF","F. LISI","PISA","ITALY",179,70,31,"E",68
"SS","M. ROSAFIO","CITTADELLA","ITALY",175,73,26,"C",68
"CMF","M. BRUCCINI","COSENZA","ITALY",183,70,34,"D",68
"LMF","TETE MORENTE","ELCHE BV","SPAIN",175,70,24,"D",68
"CMF","T. TEKIE","FORTUNA SITTARD","SWEDEN",175,65,23,"B",68
"CB","K. LAMBROPOULOS","Free Agents","GREECE",185,77,30,"C",68
"CB","A. POUNGOURAS","PANATHINAIKOS","GREECE",185,78,25,"C",68
"AMF","J. RAMÍREZ","ATLÉTICO BUCARAMANGA","COLOMBIA",182,76,23,"C",68
"LMF","D. GOMIS","CLERMONT","FRANCE",173,68,28,"C",68
"CMF","C. MCGEEHAN","KV OOSTENDE","NORTHERN IRELAND",180,71,25,"C",68
"CB","Y. ROCHE","RODEZ","FRANCE",182,78,23,"B",68
"CMF","M. D'ARPINO","KV OOSTENDE","FRANCE",175,70,24,"C",68
"CF","G. TORRES","ATLÉTICO NACIONAL","COLOMBIA",181,77,24,"C",68
"DMF","GABRIEL FURTADO","VITÓRIA","BRAZIL",182,80,21,"C",68
"LB","O. BERTEL","MILLONARIOS","COLOMBIA",174,64,24,"C",68
"RB","F. DABO","COVENTRY B","ENGLAND",181,76,25,"D",68
"CF","A. PULULU","BASEL","ANGOLA",175,80,21,"D",68
"SS","IBSON MELO","SUKHOTHAI","BRAZIL",179,72,31,"B",68
"LWF","AYLTON BOA MORTE","PORTIMONENSE","PORTUGAL",182,75,27,"B",68
"CB","O. GONZALEZ","CHAMBLY","CAMEROON",186,84,22,"C",68
"GK","K. GRABARA","LIVERPOOL R","POLAND",195,80,21,"C",68
"RWF","F. BARRIENTOS","DEPORTES LA SERENA","CHILE",169,65,23,"D",68
"RB","PIPA ÁVILA","HUDDERSFIELD BW","SPAIN",176,72,22,"B",68
"RWF","G. KOYALIPOU","NIORT","FRANCE",183,76,20,"C",68
"CF","P. BUENO","JAGUARES DE CÓRDOBA","ARGENTINA",181,72,30,"C",68
"LB","O. RICHARDS","READING BW","ENGLAND",185,69,22,"D",68
"CMF","A. RINOMHOTA","READING BW","ENGLAND",175,64,23,"B",68
"AMF","B. POTTS","PRESTON WB","ENGLAND",188,81,26,"D",68
"LWF","JÚLIO CÉSAR","PORTIMONENSE","BRAZIL",172,69,26,"C",68
"DMF","M. BIRD","DERBY WB","ENGLAND",183,68,20,"C",68
"AMF","I. CHAIR","QUEEN'S PARK BW","MOROCCO",158,53,23,"C",68
"DMF","CÉSAR DE LA HOZ","ALMERÍA RB","SPAIN",179,68,28,"B",68
"LWF","J. NARVÁEZ","ZARAGOZA BA","COLOMBIA",181,79,25,"D",68
"CF","I. VASSELL","CARDIFF B","ENGLAND",181,71,27,"C",68
"RB","E. CORONEL","BANFIELD","ARGENTINA",173,72,23,"C",68
"DMF","N. LINARES","BANFIELD","ARGENTINA",175,72,24,"C",68
"CB","S. CALLEGARI","NEWELL'S OLD BOYS","ARGENTINA",188,82,23,"C",68
"GK","I. GROOTHUIZEN","VEJLE","NETHERLANDS",190,88,24,"D",68
"DMF","C. KYRIAKOU","Free Agents","CYPRUS",180,73,25,"C",68
"RB","S. KARAMOKO","NANCY","FRANCE",170,65,28,"C",68
"GK","A. PEARS","MIDDLESBROUGH RW","ENGLAND",190,75,22,"C",68
"AMF","V. PANTELEEV","ARSENAL TULA","RUSSIA",177,75,24,"C",68
"CMF","V. DRAGOMIR","PERUGIA","ROMANIA",178,75,21,"C",68
"CF","L. NMECHA","ANDERLECHT","ENGLAND",183,80,22,"C",68
"CF","XIAO ZHI","GUANGZHOU R&F","CHINA",187,70,35,"C",68
"LB","JIN TAIYAN","BEIJING GUOAN","CHINA",174,62,31,"B",68
"RB","JIANG ZHE","CHONGQING DANGDAI LIFAN","CHINA",179,84,31,"B",68
"LB","LIU YANG","SHANDONG LUNENG TAISHAN","CHINA",184,75,25,"C",68
"LB","SONG LONG","SHANDONG LUNENG TAISHAN","CHINA",184,69,31,"C",68
"GK","SUI WEIJIE","CHONGQING DANGDAI LIFAN","CHINA",188,88,37,"C",68
"CB","LIAO JUNJIAN","WUHAN ZALL","CHINA",186,80,26,"C",68
"RMF","FENG JIN","CHONGQING DANGDAI LIFAN","CHINA",175,70,27,"D",68
"DMF","GUO HAO","TIANJIN TEDA","CHINA",172,66,27,"C",68
"LMF","WANG QIUMING","HEBEI CHINA FORTUNE","CHINA",173,66,27,"B",68
"LMF","ZHOU TONG","WUHAN ZALL","CHINA",171,66,30,"C",68
"CMF","PEI SHUAI","TIANJIN TIANHAI","CHINA",185,72,27,"C",68
"RB","ZHANG CHENG","TIANJIN TIANHAI","CHINA",179,70,31,"C",68
"CB","S. KNEŽEVIC","LUZERN","SWITZERLAND",187,81,24,"A",68
"LB","E. DEMIR","ZULTE-WAREGEM","SWEDEN",177,72,30,"C",68
"DMF","J. COOLS","KAS EUPEN","BELGIUM",189,71,30,"C",68
"CMF","G. KARLEN","THUN","SWITZERLAND",187,79,25,"C",68
"RB","Q. MACEIRAS","YOUNG BOYS","SWITZERLAND",181,75,25,"C",68
"CB","ANDRÉ NEITZKE","NEUCHÂTEL XAMAX","BRAZIL",186,80,34,"C",68
"CB","M. ANGHA","FORTUNA SITTARD","SWITZERLAND",188,79,26,"C",68
"DMF","A. NKAKA","ANDERLECHT","BELGIUM",182,79,24,"C",68
"CF","B. BABIC","ST. GALLEN","SWITZERLAND",180,82,23,"C",68
"RMF","N. LAVANCHY","LUGANO","SWITZERLAND",174,73,27,"C",68
"CB","M. KRYEZIU","ZÜRICH","KOSOVO",196,96,23,"C",68
"CB","U. BANGURA","ZÜRICH","SIERRA LEONE",180,75,33,"C",68
"RB","M. TIRPAN","KASIMPASA","BELGIUM",177,72,27,"D",68
"RB","S. GLARNER","THUN","SWITZERLAND",177,74,33,"C",68
"CF","S. RAPP","THUN","SWITZERLAND",193,85,28,"C",68
"CB","R. BUSHIRI","MECHELEN","BELGIUM",186,91,21,"C",68
"CB","M. MARIC","LUGANO","SWITZERLAND",188,83,36,"B",68
"CB","S. ROUILLER","SERVETTE","SWITZERLAND",183,75,30,"B",68
"GK","L. BOSTYN","ZULTE-WAREGEM","BELGIUM",195,86,27,"D",68
"GK","E. DESTANOGLU","BESIKTAS","TURKEY",195,88,19,"E",68
"CB","S. BARRETO","INDEPENDIENTE","ARGENTINA",183,77,21,"C",68
"LB","C. ROCCHIA","OLYMPIQUE MARSEILLE","FRANCE",172,70,22,"C",68
"CB","J. GÓMEZ","JUNIOR","COLOMBIA",183,78,24,"C",68
"CF","J. MEDINA","DEPORTIVO PASTO","COLOMBIA",180,74,25,"C",68
"LB","M. VALLECILLA","DEPORTIVO PASTO","COLOMBIA",175,72,29,"C",68
"CMF","J. VELA","BOYACÁ CHICÓ","COLOMBIA",172,69,27,"C",68
"CMF","J. MAHECHA","LA EQUIDAD","COLOMBIA",176,70,33,"C",68
"CF","J. BLANCO","BOYACÁ CHICÓ","COLOMBIA",185,65,28,"C",68
"CMF","D. RESTREPO","ATLÉTICO BUCARAMANGA","COLOMBIA",173,70,27,"C",68
"AMF","J. HERNÁNDEZ","ALIANZA PETROLERA","COLOMBIA",176,73,34,"C",68
"LB","YULIÁN GÓMEZ","INDEPENDIENTE MEDELLÍN","COLOMBIA",170,72,23,"C",68
"RB","D. GÓMEZ","ONCE CALDAS","COLOMBIA",172,72,32,"C",68
"RB","C. ARRIETA","AMÉRICA DE CALI","COLOMBIA",171,72,24,"C",68
"GK","S. LONDOÑO","ENVIGADO","COLOMBIA",184,70,25,"C",68
"RMF","I. ANGULO","CRUZEIRO","COLOMBIA",170,66,21,"C",68
"RB","Y. HURTADO","ALIANZA PETROLERA","COLOMBIA",170,67,24,"C",68
"CMF","L. O'BRIEN","HUDDERSFIELD BW","ENGLAND",173,63,22,"C",68
"GK","VITOR EUDES","CRUZEIRO","BRAZIL",195,85,22,"C",68
"CMF","M. ANDERSEN","NORDSJÆLLAND","DENMARK",170,63,21,"C",68
"CB","A. MUMIN","VITÓRIA GUIMARÃES","GHANA",185,75,22,"C",68
"LWF","M. RASMUSSEN","NORDSJÆLLAND","NORWAY",172,65,23,"C",68
"DMF","A. RØMER","RANDERS","DENMARK",186,78,27,"C",68
"GK","M. FALKESGAARD","TRUE BANGKOK UNITED","PHILIPPINES",191,86,29,"D",68
"DMF","J. DRACHMANN","OB","DENMARK",179,70,32,"C",68
"CMF","O. ABILDGAARD","RUBIN KAZAN","DENMARK",192,82,24,"A",68
"CB","J. TVERSKOV","OB","DENMARK",185,83,27,"D",68
"AMF","B. BLUME","AGF","DENMARK",177,73,28,"B",68
"LB","D. SATO","SCG MUANGTHONG UNITED","PHILIPPINES",170,60,26,"C",68
"CB","M. NIELSEN","RANDERS","DENMARK",187,80,29,"C",68
"CB","B. HINES-IKE","KORTRIJK","USA",185,77,26,"C",68
"CF","K. MRABTI","MECHELEN","SWEDEN",175,75,26,"C",68
"GK","R. KÖSE","KASIMPASA","TURKEY",193,89,32,"C",68
"LB","B. EMIR","GÖZTEPE","TURKEY",178,73,32,"C",68
"GK","M. SENGEZER","ISTANBUL BASAKSEHIR","TURKEY",192,78,23,"C",68
"RB","B. YARDIMCI","SIVASSPOR","TURKEY",179,68,28,"C",68
"CB","S. AY","RIZESPOR","TURKEY",184,80,29,"B",68
"CF","M. EVOUNA","SANTA CLARA","GABON",185,80,28,"C",68
"DMF","HADŽIAHMETOVIC","KONYASPOR","BOSNIA AND HERZEGOVINA",179,71,23,"B",68
"SS","M. ÇELIK","KAYSERISPOR","TURKEY",178,74,30,"C",68
"RWF","I. DEPE","KAYSERISPOR","TURKEY",172,68,28,"C",68
"RB","Z. YAVRU","YENI MALATYASPOR","TURKEY",178,72,29,"D",68
"GK","F. KAPLAN","ANTALYASPOR","TURKEY",190,81,31,"C",68
"DMF","M. YILDIRIM","GENÇLERBIRLIGI","TURKEY",171,68,33,"C",68
"CMF","J. ABARZÚA","U. DE CONCEPCIÓN","CHILE",168,65,28,"C",68
"CF","FELIPPE CARDOSO","FLUMINENSE","BRAZIL",187,83,22,"C",68
"LB","S. SEDDON","BIRMINGHAM B","ENGLAND",179,68,23,"C",68
"CB","J. JACH","CRYSTAL PALACE RB","POLAND",192,78,26,"C",68
"LB","S. MCMANN","HAMILTON ACADEMICAL","SCOTLAND",180,70,24,"C",68
"RB","A. RALSTON","CELTIC","SCOTLAND",178,70,22,"C",68
"AMF","E. HENDERSON","CELTIC","SCOTLAND",168,62,20,"C",68
"GK","L. KELLY","QUEEN'S PARK BW","SCOTLAND",183,77,24,"C",68
"CMF","J. HOLT","LIVINGSTON","SCOTLAND",164,70,27,"B",68
"RB","S. LOGAN","ABERDEEN","ENGLAND",185,79,32,"C",68
"CMF","D. CAMPBELL","ABERDEEN","SCOTLAND",175,61,19,"C",68
"CMF","A. POWER","KILMARNOCK","IRELAND",178,73,32,"C",68
"CB","D. MCGREGOR","HIBERNIAN","SCOTLAND",183,87,35,"C",68
"LB","L. STEVENSON","HIBERNIAN","SCOTLAND",170,67,32,"D",68
"RB","D. GRAY","HIBERNIAN","SCOTLAND",182,81,32,"C",68
"CF","O. SHAW","ROSS COUNTY","SCOTLAND",188,75,22,"C",68
"CMF","M. DAVIDSON","ST. JOHNSTONE","SCOTLAND",186,63,32,"C",68
"LB","S. TANSER","ST. JOHNSTONE","ENGLAND",182,65,26,"B",68
"RB","R. TAIT","ST. MIRREN","SCOTLAND",181,76,31,"C",68
"LB","K. MATSUBARA","SINT-TRUIDEN","JAPAN",182,72,24,"C",68
"LB","JULINHO","OPERÁRIO PR","BRAZIL",184,79,34,"C",68
"CB","S. VAN DEN BERG","LIVERPOOL R","NETHERLANDS",189,78,19,"C",68
"CF","D. VALENCIA","UNIVERSIDAD CATÓLICA","CHILE",182,72,20,"C",68
"CMF","G. GALOPPO","BANFIELD","ARGENTINA",179,73,21,"C",68
"GK","N. MEDVEDEV","RUBIN KAZAN","RUSSIA",192,80,26,"C",68
"LWF","R. TUGAREV","LOKOMOTIV MOSKVA","RUSSIA",170,63,22,"C",68
"GK","D. KHOMICH","KHIMKI","RUSSIA",191,90,36,"C",68
"RMF","J. GARCÍA","HUACHIPATO","BOLIVIA",168,62,20,"C",68
"GK","A. ZUBIAURRE","VASCO GIPUZKOA AB","SPAIN",188,82,24,"C",68
"CB","P. HEMVIBOON","BURIRAM UNITED","THAILAND",191,81,30,"C",68
"LB","WIRIYAUDOMSIRI","BURIRAM UNITED","THAILAND",180,73,32,"C",68
"RMF","H. EL SHAHAT","Free Agents","EGYPT",171,68,28,"C",68
"CB","LIU YANG","TIANJIN TEDA","CHINA",182,78,29,"C",68
"RMF","WANG JINXIAN","DALIAN PRO","CHINA",175,70,24,"C",68
"LB","W. COULIBALY","Free Agents","CÔTE D'IVOIRE",179,70,29,"C",68
"RWF","K. ABAZAJ","ANDERLECHT","ALBANIA",183,78,24,"C",68
"CB","N. MITROVIC","Free Agents","SLOVENIA",193,85,28,"C",68
"LB","V. DAVIDSEN","VEJLE","FAROE ISLANDS",177,72,29,"C",68
"DMF","J. OMOLO","CERCLE BRUGGE","KENYA",179,73,31,"C",68
"CF","O. ÇAGLAYAN","GALATASARAY","TURKEY",188,75,24,"C",68
"LWF","I. PARLAK","KAYSERISPOR","TURKEY",181,72,33,"D",68
"LMF","MARQUINHOS","SPORT RECIFE","BRAZIL",174,72,23,"C",68
"CMF","E. LINTHORST","VVV","NETHERLANDS",180,78,20,"B",68
"LWF","W. SEMEDO","GRENOBLE FOOT 38","FRANCE",185,70,26,"D",68
"GK","O. BAKLOV","URAL","RUSSIA",201,92,26,"C",68
"CB","HAN XUAN","HENAN JIANYE","CHINA",193,85,29,"C",68
"CF","D. LEMOS","ONCE CALDAS","COLOMBIA",175,72,25,"C",68
"RB","J. MARULANDA","DEPORTES TOLIMA","COLOMBIA",178,70,25,"C",68
"CB","K. PLIEV","ROSTOV","RUSSIA",186,72,24,"C",68
"CB","J. RHYNER","CÁDIZ AA","SWITZERLAND",184,72,24,"C",68
"CB","C. PÉREZ","ALIANZA PETROLERA","COLOMBIA",185,79,25,"C",68
"DMF","ZHENG KAIMU","TIANJIN TEDA","CHINA",186,80,28,"C",68
"CB","YANG FAN","TIANJIN TEDA","CHINA",182,68,24,"C",68
"AMF","V. GVILIA","Free Agents","GEORGIA",182,79,26,"C",68
"CF","B. FERNÁNDEZ","RIONEGRO","COLOMBIA",183,80,28,"C",68
"RB","H. GÓMEZ","DEPORTIVO CALI","COLOMBIA",174,72,28,"D",68
"CF","J. MOLINA","DEPORTIVO PEREIRA","COLOMBIA",181,86,27,"C",68
"CMF","N. STRUNCK","GRONINGEN","DENMARK",182,72,21,"C",68
"CMF","N. POULSEN","AGF","DENMARK",176,70,27,"C",68
"DMF","G. ROEMERATOE","TWENTE","NETHERLANDS",180,78,21,"C",68
"LB","J. LAURIDSEN","RANDERS","DENMARK",182,76,29,"B",68
"CMF","R. YATES","NOTTINGHAM RW","ENGLAND",190,77,23,"C",68
"CB","D. GALLAGHER","MOTHERWELL","SCOTLAND",196,86,29,"C",68
"CB","A. LITHGOW","LIVINGSTON","SCOTLAND",188,89,32,"C",68
"RMF","J. MULLIN","ROSS COUNTY","SCOTLAND",180,66,28,"C",68
"AMF","S. PITTMAN","LIVINGSTON","SCOTLAND",177,63,28,"C",68
"LWF","J. CIJNTJE","HERACLES","CURAÇAO",183,77,22,"C",68
"GK","E. KARDESLER","TRABZONSPOR","TURKEY",184,80,26,"C",68
"CMF","A. MURNIN","KHIMKI","RUSSIA",177,71,35,"C",68
"CMF","S. MCGINN","HIBERNIAN","SCOTLAND",181,80,32,"C",68
"CF","F. OLEGO","DEPORTES LA SERENA","ARGENTINA",178,74,33,"C",68
"RWF","H. TSITAISHVILI","DYNAMO KYIV","UKRAINE",171,63,20,"C",68
"CB","MUJAID SADICK","LA CORUÑA AB","SPAIN",180,78,20,"C",68
"RMF","L. SMITH","HAMILTON ACADEMICAL","SCOTLAND",180,78,20,"C",68
"DMF","V. MOSKVICHEV","DINAMO MOSKVA","RUSSIA",177,74,20,"C",68
"RWF","B. CASTRILLÓN","ATLÉTICO BUCARAMANGA","COLOMBIA",169,57,21,"C",68
"CMF","W. ALARCÓN","COLO COLO","CHILE",176,69,20,"C",68
"GK","JAVI DÍAZ","SEVILLA NERVIÓN BR","SPAIN",185,75,23,"C",68
"CB","EVERTON","TRUE BANGKOK UNITED","BRAZIL",186,75,30,"D",68
"RB","P. MASLOV","SPARTAK MOSKVA","RUSSIA",184,75,20,"C",68
"LWF","ADEMIR","AMÉRICA MINEIRO","BRAZIL",172,65,25,"D",68
"CMF","H. ACAR","KAYSERISPOR","TURKEY",183,70,26,"C",68
"LMF","A. SALÉTROS","ROSTOV","SWEDEN",182,73,24,"C",68
"LWF","L. MENALO","DINAMO ZAGREB","BOSNIA AND HERZEGOVINA",181,73,24,"A",68
"LB","A. HUGHES","PRESTON WB","WALES",188,81,28,"C",68
"CB","M. PAYARES","ATLÉTICO BUCARAMANGA","COLOMBIA",182,72,25,"C",68
"LWF","L. ASSUMPÇÃO","NAKHONRATCHASIMA MAZDA","BRAZIL",178,83,34,"A",68
"CB","R. LAMIE","MOTHERWELL","SCOTLAND",188,85,27,"E",68
"LWF","J. HASTIE","MOTHERWELL","SCOTLAND",181,78,22,"C",68
"DMF","D. BIZIMANA","WAASLAND-BEVEREN","RWANDA",180,70,24,"C",68
"LWF","F. OUREGA","SOCHAUX","FRANCE",178,65,28,"C",68
"CMF","W. BURGER","FEYENOORD","NETHERLANDS",190,78,19,"D",68
"LB","A. CRISTIAN","FUENLABRADA A","SPAIN",184,78,25,"B",68
"CMF","W. TCHIMBEMBÉ","METZ","FRANCE",180,74,22,"C",68
"LWF","C. ALBANIS","AEK ATHENS","GREECE",184,80,26,"B",68
"AMF","A. DE BRUYN","GENT","BELGIUM",177,62,26,"C",68
"CB","W. JANSSENS","SINT-TRUIDEN","BELGIUM",185,70,25,"C",68
"CF","S. GURI","KV OOSTENDE","ALBANIA",189,78,27,"C",68
"LB","JOÃO LUCAS","SANTA CLARA","PORTUGAL",180,73,24,"C",68
"CF","ROBINHO","BELENENSES","PORTUGAL",178,62,23,"C",68
"AMF","G. GAETANO","CREMONESE","ITALY",181,74,20,"C",68
"CB","GONÇALO CARDOSO","WEST HAM RB","PORTUGAL",189,78,20,"C",68
"DMF","A. ALHASSAN","MADEIRA BP","NIGERIA",192,76,24,"C",68
"DMF","J. VUKOVIC","MARÍTIMO","CROATIA",184,81,28,"C",68
"CF","S. MRÁZ","Free Agents","SLOVAKIA",184,75,23,"C",68
"CMF","L. DUARTE","SPARTA ROTTERDAM","NETHERLANDS",180,78,23,"C",68
"CMF","ÁLEX LÓPEZ","LLOBREGAT AB","SPAIN",176,68,23,"C",68
"CB","G. GUIFFREY","GIMNASIA LA PLATA","ARGENTINA",182,74,23,"C",68
"RWF","DANIEL MORENO","JUNIOR","COLOMBIA",179,78,25,"D",68
"LMF","K. VELASCO","DEPORTIVO CALI","COLOMBIA",168,65,23,"D",68
"CB","L. MBE SOH","NOTTINGHAM RW","FRANCE",187,86,19,"C",68
"CB","B. ÖZTÜRK","ANTALYASPOR","TURKEY",185,75,25,"C",68
"DMF","F. SIVETTI","ESTUDIANTES","ARGENTINA",178,76,22,"C",68
"GK","S. WALKER","READING BW","ENGLAND",198,78,29,"C",68
"LWF","C. SABALY","METZ","SENEGAL",168,56,21,"C",68
"DMF","S. RICCI","EMPOLI","ITALY",174,59,19,"B",68
"CMF","L. SIBLEY","DERBY WB","ENGLAND",180,74,19,"C",68
"CB","J. QUIÑÓNES","RIONEGRO","COLOMBIA",185,79,23,"C",68
"CF","M. FORSS","BRENTFORD RW","FINLAND",186,73,21,"C",68
"CF","M. GUEYE","KV OOSTENDE","SENEGAL",195,90,23,"C",68
"DMF","G. ONDOUA","SERVETTE","CAMEROON",185,80,25,"D",68
"AMF","E. FREDERIKSEN","SØNDERJYSKE","DENMARK",180,78,20,"C",68
"RWF","F. CHABROLLE","OLYMPIQUE MARSEILLE","FRANCE",175,65,22,"C",68
"GK","M. VANDEVOORDT","GENK","BELGIUM",187,70,18,"C",68
"CF","L. BIZJAK","UFA","SLOVENIA",184,79,27,"C",68
"CB","T. MAVROMATIS","PANATHINAIKOS","GREECE",185,77,23,"C",68
"RWF","A. APPIAH","ALMERÍA RB","ENGLAND",173,63,19,"C",68
"DMF","S. SOHM","ZÜRICH","SWITZERLAND",188,85,19,"C",68
"LWF","C. ZADY SERY","CAEN","CÔTE D'IVOIRE",177,70,21,"C",68
"AMF","M. PALACIOS","SAN LORENZO","ARGENTINA",168,73,18,"C",68
"AMF","F. DOMÍNGUEZ","RACING CLUB","URUGUAY",177,69,22,"C",68
"CB","RICARDO ALVES","TONDELA","PORTUGAL",182,78,29,"C",68
"CMF","D. KHLUSEVICH","ARSENAL TULA","RUSSIA",182,71,19,"C",68
"AMF","D. VAN KAAM","GRONINGEN","NETHERLANDS",180,78,20,"D",68
"AMF","ROBERTO LÓPEZ","VASCO GIPUZKOA AB","SPAIN",179,70,20,"B",68
"CMF","RAMON","BAHIA","BRAZIL",174,69,23,"C",68
"CMF","L. AGOUME","LOMBARDIA NA","FRANCE",185,78,18,"C",68
"CB","J. VAN HECKE","HEERENVEEN","NETHERLANDS",189,78,20,"C",68
"LB","Y. HAMACHE","BOAVISTA","FRANCE",177,72,21,"C",68
"RMF","LIU YUN","WUHAN ZALL","CHINA",178,70,25,"C",68
"RB","MING TIAN","WUHAN ZALL","CHINA",180,71,25,"B",68
"AMF","M. HERNÁNDEZ","COLÓN","ARGENTINA",172,72,22,"C",68
"RB","G. BIANCONE","MONACO","FRANCE",187,79,20,"C",68
"AMF","ROBERT NAVARRO","VASCO GIPUZKOA AB","SPAIN",178,65,18,"C",68
"LB","D. STEPANOV","ROTOR VOLGOGRAD","RUSSIA",172,68,20,"C",68
"CB","M. KILMAN","WOLVERHAMPTON YB","ENGLAND",186,80,23,"C",68
"RB","MATHEUS SILVA","MOREIRENSE","BRAZIL",182,76,23,"D",68
"DMF","D. GONZÁLEZ","O'HIGGINS","CHILE",174,68,22,"C",68
"LWF","B. GARCÉS","INDEPENDIENTE MEDELLÍN","COLOMBIA",175,70,27,"B",68
"LB","F. BERSANO","TALLERES DE CÓRDOBA","ARGENTINA",168,68,22,"C",68
"GK","VICTOR SOUZA","CRB","BRAZIL",190,86,28,"E",68
"LB","DANILO","OPERÁRIO PR","BRAZIL",180,74,29,"C",68
"CF","GABRIEL POVEDA","BRASIL DE PELOTAS","BRAZIL",183,76,22,"C",68
"RWF","MATHEUSINHO","GUARANI","BRAZIL",175,69,21,"C",68
"CB","HÉVERTON","BRASIL DE PELOTAS","BRAZIL",190,82,32,"C",68
"AMF","ANDERSON OLIVEIRA","PORTIMONENSE","BRAZIL",169,64,22,"C",68
"RWF","RICK","CEARÁ","BRAZIL",170,66,21,"C",68
"LWF","TAILSON PINTO","SANTOS","BRAZIL",177,68,21,"C",68
"CB","PARK JI-SOO","GUANGZHOU EVERGRANDE","REPUBLIC OF KOREA",187,77,26,"B",68
"RB","ÁLEX DÍEZ","LAS PALMAS AA","SPAIN",173,64,24,"D",68
"CB","N. LOZANO","GRANADA RB","COLOMBIA",185,82,26,"C",68
"CMF","B. BOULHROUD","MÁLAGA AB","MOROCCO",176,73,27,"C",68
"CMF","F. PROIA","CITTADELLA","ITALY",185,80,24,"C",68
"AMF","ANDRÉ ANDERSON","LAZIO","ITALY",180,75,21,"C",68
"CB","L. STERGIOU","ST. GALLEN","SWITZERLAND",180,70,18,"C",68
"LWF","F. MAMBIMBI","YOUNG BOYS","SWITZERLAND",170,65,19,"C",68
"CMF","J. PEREIRA","MILLONARIOS","COLOMBIA",182,75,27,"B",68
"CMF","R. CRAWFORD","MOTHERWELL","SCOTLAND",174,68,26,"C",68
"RB","A. SAUTHIER","SERVETTE","SWITZERLAND",185,75,29,"B",68
"AMF","C. RODRÍGUEZ","LA EQUIDAD","COLOMBIA",177,70,25,"C",68
"DMF","I. CAMARÁ","MOREIRENSE","GUINEA",190,78,21,"C",68
"CF","A. SCHEIDLER","DIJON","FRANCE",192,90,22,"C",68
"RMF","Y. KAVALEU","ARSENAL TULA","BELARUS",174,67,27,"C",68
"RB","K. HOVHANNISYAN","Free Agents","ARMENIA",177,75,28,"C",68
"CB","A. KARO","SALERNITANA","CYPRUS",190,80,24,"C",68
"GK","C. PANAYI","Free Agents","CYPRUS",188,80,26,"C",68
"CB","B. KOPITOVIC","Free Agents","MONTENEGRO",185,84,26,"C",68
"CF","S. MUGOŠA","Free Agents","MONTENEGRO",188,80,28,"C",68
"CB","K. TOSHEVSKI","Free Agents","NORTH MACEDONIA",182,77,26,"C",68
"CB","V. MUSLIU","Free Agents","NORTH MACEDONIA",184,75,26,"C",68
"CB","J. TAMM","Free Agents","ESTONIA",192,97,28,"C",68
"LB","O. REABCIUK","PAÇOS DE FERREIRA","MOLDOVA",180,72,22,"C",68
"CB","K. DUBRA","Free Agents","LATVIA",190,88,30,"C",68
"GK","P. ŠTEINBORS","Free Agents","LATVIA",191,81,35,"C",68
"LB","T. KHALILZADE","Free Agents","AZERBAIJAN",175,73,27,"C",68
"CB","R. MAMMADOV","Free Agents","AZERBAIJAN",191,75,25,"C",68
"GK","S. AGHAYEV","Free Agents","AZERBAIJAN",192,83,29,"C",68
"CMF","Y. PERTSUKH","Free Agents","KAZAKHSTAN",186,85,24,"C",68
"CMF","H. NICOLUSSI","JUVENTUS","ITALY",180,71,20,"C",68
"CB","LIU YI","WUHAN ZALL","CHINA",183,76,32,"B",68
"RB","IURY","AVAÍ","BRAZIL",176,68,28,"C",68
"CB","RICARDO THALHEIMER","CRB","BRAZIL",184,84,28,"C",68
"SS","A. KARGBO","CROTONE","SIERRA LEONE",172,68,21,"C",68
"CF","BRUNO PARAÍBA","OESTE","BRAZIL",189,83,26,"C",68
"AMF","LUIZINHO","CORITIBA","BRAZIL",177,72,21,"C",68
"CB","L. ŠTETINA","SPARTA PRAHA","SLOVAKIA",185,85,29,"C",68
"DMF","J. BARCO","UNIVERSITARIO","PERU",172,71,23,"C",68
"CMF","MARTÍN ZUBIMENDI","VASCO GIPUZKOA AB","SPAIN",180,74,21,"C",68
"CB","D. MALDONADO","Free Agents","HONDURAS",178,78,22,"C",68
"CB","N. FERRARESI","MOREIRENSE","VENEZUELA",189,76,22,"C",68
"GK","Y. GERAFI","Free Agents","ISRAEL",183,82,27,"C",68
"LWF","Y. COHEN","Free Agents","ISRAEL",186,76,24,"C",68
"CB","J. DAWA","Free Agents","CAMEROON",194,95,24,"C",68
"CB","D. VELKOVSKI","Free Agents","NORTH MACEDONIA",188,74,25,"C",68
"RWF","G. WHYTE","CARDIFF B","NORTHERN IRELAND",176,65,24,"C",68
"CF","L. CAMPANA","FAMALICÃO","ECUADOR",187,80,20,"C",68
"DMF","B. JOVICIC","URAL","SERBIA",179,74,27,"C",68
"GK","A. CRUZ","Free Agents","COSTA RICA",186,70,29,"C",68
